book_idx,author_idx,book_popularity,book_avg_rating
11476,10819,52,2.61277251571334
1259,9048,23,3.4639072002758002
29047,6269,32,3.358075437418879
35831,10118,16,4.541696848189808
2258,776,23,4.917638508070775
28037,1977,35,3.6522031917324034
485,575,52,4.562090692884395
3709,3580,24,4.249236752393413
24448,6504,21,4.918464969159233
11566,9063,27,4.527771285857062
4113,7173,25,2.693695164909326
30933,3914,41,4.28320430595559
418,997,27,3.838749288555934
1393,6805,18,2.541090144830818
13645,5846,25,3.128282396813609
12131,11345,22,4.804388112567232
34820,2331,27,4.815153431966882
7555,649,20,4.497126150501586
26392,11202,19,4.954449008194974
26345,1772,21,4.516363061560512
15553,4851,35,2.525510468213113
15010,2410,27,3.2195858507537793
13588,9839,34,2.5765604555944073
25715,8764,21,2.7352699218438987
24382,9453,19,3.04710204237694
30423,3600,28,3.758896365813806
2007,6802,40,4.618830008655044
30118,1376,21,4.65491689039277
18139,10918,24,4.0405046463932415
26226,9584,24,4.820439847665588
15628,8268,21,3.7501558164755204
5649,2645,15,4.7225901103330035
3839,11494,37,3.6351631408300302
34599,3307,17,3.1930625185547057
7583,11013,15,4.791032295251069
27221,5911,14,3.469837689197173
14241,3428,23,3.7585102721111543
35666,11275,18,3.3221515813266933
30417,4948,15,4.157094000726825
6749,7898,21,4.987578062515089
23493,10870,20,2.563783872161924
5434,2607,44,4.749620015017753
18740,11872,23,2.5098151424731636
33914,6887,22,3.4105697028655277
11842,4180,23,2.9215170157237855
2148,9194,19,4.393354451681378
17633,5370,23,2.6265271018929335
2970,3685,33,3.8837123839608196
30297,2789,22,3.2373153346132817
11218,3420,16,2.834175622161755
14808,7519,56,4.429545530256602
24908,6136,34,3.043542085638142
7443,6944,18,3.0591880301373475
16383,1071,25,3.1876919628448075
4210,3426,24,3.9669169095700685
27551,5489,21,4.149164829226871
3020,9820,23,2.5440063092533625
1566,970,29,3.104674090284476
7594,8314,21,3.5774271062632073
5271,4548,35,3.3299423804030828
35012,7296,21,4.710426646277215
3217,11331,22,4.469271827216047
18724,290,22,4.064725538847069
2625,5419,24,3.3451060399925994
24693,3242,21,4.2516808621154
310,2125,13,4.609095032114486
8487,3254,28,3.9870759433974667
14124,7925,42,4.461153667233448
1546,2967,25,4.37276240349937
23281,7100,32,3.9293432779008057
10831,7619,17,3.2804580420537777
24063,11600,18,4.36445539500318
33903,328,23,3.016990915894016
1055,781,31,4.448720866178834
18961,2956,61,4.5113667303563325
6210,651,19,4.555362198925932
22542,7138,19,3.682289927446144
9783,3537,21,2.981201919426054
3296,2175,24,2.7493090001651717
24066,11600,25,4.358403126219811
11996,3042,21,4.715653461324533
20987,9665,28,4.127095897092267
31971,8188,27,2.860400150970924
267,1996,27,4.8372411212939355
10123,4290,36,4.972755036348299
35160,10707,17,3.5834465248373046
25457,8200,19,3.9870632231844283
31665,9820,27,4.443071300004144
31463,4187,30,4.340974475125112
9216,7730,16,4.919467979833623
12590,3011,24,2.7872077276969724
9490,5516,21,3.951812165357014
21423,393,34,4.229828549182731
5156,3783,27,4.725246060469175
7083,4138,45,4.685274069295376
29640,10927,36,4.944999483903224
29922,8818,29,3.7801961348441977
2280,5730,24,4.576902167033067
31192,4672,19,3.5682042703183194
21330,393,24,3.5557846946400806
8386,10194,19,3.1333709111821477
30936,1241,47,4.545593217548074
12100,11790,30,4.964537764533789
17123,7634,44,3.1408543208681445
30206,3000,41,2.6403289700526806
18658,1623,30,4.538856093547518
25481,9467,23,4.05057513133689
14572,5837,22,4.8992470013775105
18130,1735,33,3.1305980476923807
29966,3339,20,2.677569145003203
18824,11872,29,3.731105652166254
10557,10780,22,2.713665057412869
18679,615,25,3.1544750027567687
23983,2649,24,2.8149446520479207
32348,11625,26,3.0603304491501966
23893,1991,20,2.7653616320534797
28762,1562,25,4.884764998568214
33935,5081,13,3.196406783624339
8293,3704,28,3.609743964981414
30649,1754,17,4.746529519085556
14351,2410,22,4.193303969903686
23427,6563,21,4.045093701404436
24233,7414,27,4.263907975902093
34891,6095,29,4.572055642763455
20790,2610,20,4.694173169629402
27076,1309,20,4.1065991766625665
4372,1236,20,4.725018186735144
21634,4612,19,3.838493818563692
15169,7200,19,3.1932271406710586
6913,9441,27,4.700191772209611
3786,3433,49,3.8536820685327178
33901,4516,32,4.765343968918086
7326,10315,23,2.600419534876453
20057,10887,17,3.493789378853089
16702,6574,19,4.86951254590617
30164,8417,16,3.124125231895757
10118,11544,27,4.853840615096232
4712,9110,17,4.884756152823124
11329,4687,22,4.705355785564652
974,962,45,3.9091701127332468
12149,7556,30,4.117348622701597
18115,574,20,4.674042496124673
16661,4969,37,4.439742705972961
2992,8696,25,4.075234623638529
30769,7153,30,4.955648519676757
16146,4122,19,4.214191590834235
7806,1887,24,4.938704981119403
20895,11146,24,2.643471186517727
30023,7729,27,2.8474009268555314
28419,4624,22,3.6286471150012263
23566,7823,30,3.462198652210788
26767,6462,25,4.456837103392569
9636,2444,19,2.9015350661730093
12365,6710,17,4.940237947778721
11210,3339,31,3.287664688152285
28209,3480,26,3.5723092693503986
30156,8818,19,3.1868625811000575
30105,4138,25,3.948409043316368
1609,4141,26,2.64657175105646
28417,10747,37,2.874193763926122
12075,4589,23,4.36449425854681
18714,11967,24,2.96625145851201
22421,2823,21,3.088786128891657
31191,12040,21,4.482455589312094
1623,570,25,2.733252945893134
21757,11001,29,3.5936845569271023
14666,10967,13,2.5576584674930674
965,5670,16,3.3670184982947595
25080,9264,27,4.247453506526886
9400,7931,21,2.7252581992930707
30181,5399,23,4.7208365669469
21969,4533,24,4.77374760735179
14693,11699,26,2.762475937812838
13869,1666,20,4.9768310909394415
28368,5579,34,3.243823883488722
32177,6767,18,2.710254177829015
22354,11279,26,2.5126677862431555
16435,3136,30,3.5213072394096567
18272,9320,24,4.074524964265294
8450,1742,23,3.3304481247582833
34514,3022,26,4.591793413686557
5072,726,28,4.291515688912625
36497,789,16,3.3754038299200815
17356,2227,25,4.335774166521512
11312,11699,20,4.851219342423125
25179,6020,21,2.7327399963575427
27543,10802,32,3.2652599003940423
6586,2987,35,3.658314847791733
31502,367,29,3.7449753193869215
16742,3754,19,3.855489112215184
10156,9194,28,3.2515672663466213
30086,10540,22,4.168149114955873
8569,929,23,4.112711258824574
9897,1245,23,3.944553765679035
8526,5124,20,2.7844043042771913
11794,5730,33,3.6924197277398614
1231,5277,23,3.3905672187234392
32874,8126,19,3.7275961745953063
36149,5921,22,4.804666088787565
14404,3515,20,3.7013283578960205
20403,11201,30,2.5349519795987794
24014,5436,29,3.5970918452103273
11760,10843,32,4.551620450123455
36367,250,22,4.45015230804542
657,3139,16,3.7834751838204523
35426,2784,21,3.124422532148288
13917,11051,23,3.6627216572863626
30331,495,25,3.909255548545479
21283,11910,29,4.999678595685335
18056,1091,32,4.110445225423444
26744,11850,27,4.235662325156534
12571,2684,28,3.7286353589201298
856,2754,20,3.3862238769563247
26294,6910,19,4.532382459118015
24655,6614,16,3.7373308108480905
29355,2426,14,4.986725324911313
34376,11656,27,3.64280143567011
19793,7855,20,2.6700007091189435
3968,10686,22,4.206445342725207
7528,3437,23,2.616603627314528
35029,1963,14,3.1262539922117583
3279,7534,20,3.3843456319497585
1934,952,13,4.348708964053319
13680,7745,29,3.735589816019032
18989,2002,27,2.5716148282756417
10450,10893,31,4.042124628189805
714,11250,38,3.5285905935666557
35371,5985,19,4.804586274917767
7368,647,24,3.7489057778505885
1639,10787,20,4.272437864848348
29625,6954,27,3.047171230823867
26747,658,23,4.402433911329133
7810,5499,32,4.3023882762091805
35690,10819,25,4.76020427135327
22739,7268,25,2.584554104297998
33442,6789,20,3.618751744043628
29413,3243,18,4.197888506849075
22493,1069,23,2.7379097502005374
29304,1238,24,3.526510167872281
11501,10796,17,4.855366507665488
998,7684,24,3.5898362272278206
25828,640,38,4.963511958701579
9922,10246,18,2.642097652699549
9698,2565,23,4.294574440352228
14076,1703,23,3.9525405906206736
30807,1142,20,3.7513491928303138
10628,7872,18,4.927118503712523
15134,4810,32,2.8241260012278215
23954,10794,59,4.739997379202284
22232,6198,25,4.228101027841525
7095,11159,25,3.147490183249082
29530,2114,15,4.754172864080734
21345,11168,28,3.5732372946525333
18375,7699,26,4.535568320182677
27325,1635,24,3.4720912926185
31990,2680,30,4.627327068583103
20168,5031,20,4.091572796112621
17179,2831,38,2.852616583959318
32271,1239,17,4.124157908673819
10324,9733,14,2.9783619067546816
31956,7854,23,3.5298065697354066
32855,9621,24,2.9257389606300843
32493,6599,19,2.5550402891677964
20908,3716,15,3.029716348624894
24745,6136,16,3.840930059310314
32775,1967,23,3.703902419443365
34466,882,27,3.753742738840159
9566,96,50,3.1192171961165034
13321,165,22,4.212903001535466
3772,544,40,4.260658217050865
29643,9074,29,3.3949195638991636
32681,2790,23,4.702925221185436
35515,6655,24,4.11005804158887
14353,2410,33,4.282598188146579
57,3957,25,3.1933497948473484
27570,4093,22,2.5015290878889678
12237,9072,16,4.663439030255274
33035,6831,22,4.556060961449521
6073,11705,20,2.8079797201070757
24496,11023,15,3.4352628373907663
29471,9345,22,4.153348270971456
6687,2512,29,4.13027714304682
29348,5262,27,4.650875837021392
11921,7427,26,2.8506704040885715
30524,6673,18,3.5748493694627967
23941,2102,31,2.743061044816062
24687,9831,24,3.4739881210965704
17303,11220,14,2.537768613969261
2500,1346,28,4.745682662775318
20010,2987,17,3.8176099920717026
4264,11255,20,4.624505652005884
16868,8874,17,2.649761752508409
22887,2804,17,3.0686452761823015
19935,1748,29,3.1484499880529517
31824,5363,30,3.46672873659697
12019,4782,67,4.507165930993866
17373,6706,21,3.4663946843287317
25538,5124,25,3.0116338241158176
36347,4661,20,2.662475650846921
33444,635,20,2.698729370881719
9963,626,21,4.400118014902444
15872,4863,28,3.6120074775915825
7078,347,31,4.315452805000039
33275,860,19,4.205717804409244
29371,921,24,2.8384061544006443
1435,9297,31,2.857219835480668
29968,1376,21,4.388355038585335
5223,6805,26,4.303170733713543
20199,11328,27,3.445076917185776
14024,3463,19,2.6935556583321003
12889,2540,22,2.5302450542461306
19406,8724,28,3.220392373654362
14476,9019,20,2.5230556839680673
32134,2847,27,3.0751815527592585
2286,4947,33,3.5487518505283466
24562,165,20,2.8035394132798857
6632,2512,25,2.7606943945788656
11970,5144,19,4.741093589296842
10974,9406,18,3.963675072557223
16539,6847,37,4.836139216906954
13586,7331,23,3.364565409464198
15297,11172,26,4.192862343322908
8455,631,17,3.0117291865544757
30098,8818,22,4.045850793199853
2996,1175,32,2.823964325024961
12391,5258,20,2.5052015979407143
23873,605,23,4.828829503523948
17453,1809,21,3.887235940438023
28940,5852,20,4.817351656955099
35626,9695,19,3.33457880925518
957,5823,21,3.3194651729043922
10814,1860,24,3.5016375044325794
28451,2493,29,4.26510245989542
25666,8200,18,3.914521585465436
13805,4843,24,4.813387267747794
31993,8290,27,2.563602252831098
24253,2987,35,4.270489844931341
20384,955,23,3.325819223416386
29416,5719,35,2.950584129546153
12824,2648,18,3.775989056300247
12617,4487,18,3.76265946044999
18380,1748,35,2.842527571721071
31958,11210,22,3.004740140332225
16877,6078,21,3.5204116622538875
24705,11718,17,3.5220285309807884
19857,8746,89,3.2938953490492118
22283,4728,20,2.8713628787749523
31146,12040,20,2.510934197752449
25691,4545,35,4.925587656070052
22188,7417,25,4.858748074259817
8708,5057,18,3.709125947940338
32227,8750,24,4.987629383187514
23261,8666,18,4.184135826955608
21303,2258,40,2.672143844018854
9604,6104,33,2.7942954977065684
10183,11853,47,4.790277109674094
30045,6670,27,4.075130505374071
5075,5294,24,4.607959066643378
30071,8109,30,4.74567412408461
15948,10380,23,3.619855028205965
28785,7909,20,2.6213148789417327
5143,7670,23,2.970700872243305
9201,1743,26,2.666429868256088
13660,10022,26,2.9718496142462683
31291,2047,27,3.5263323161396922
19958,3045,17,2.7954920262874636
35787,10375,31,2.9168331195133583
2975,4125,35,3.614554455179198
33404,2956,28,3.3504273759712238
34852,2396,21,3.6691453104701024
26008,2272,26,3.572930069397655
26028,11714,27,4.111195064949708
16740,3754,16,4.842973872189637
35349,4437,20,2.769660846110606
19345,3703,19,2.7481503732729875
35155,6042,21,4.632015277727255
8691,3588,18,3.765991761631148
16385,8276,28,4.416012558921105
22364,1357,34,3.0385547590182034
30515,1611,28,4.572156432918879
19150,4206,20,4.809616560481739
31903,8329,24,4.08870753886622
1448,2023,20,2.7646975536845058
15435,6360,18,4.738237035390847
1267,7272,37,4.481219318425178
10545,7177,24,4.377194441286225
12242,5932,34,2.591820472264789
5592,3250,33,4.497406313142428
9091,1608,29,2.8448775261708925
19191,11967,24,3.055965440492221
21212,8795,23,3.9428370871731437
34706,169,25,3.162451932292208
6236,897,19,4.153370515779799
185,11254,27,4.020176119247704
14891,7462,26,2.7703739950331565
6132,4763,27,4.1400364489787655
8900,10974,24,4.809887274562325
2434,11928,21,2.902774762964583
25873,9796,27,3.9926550523572186
18057,165,19,3.354663429841735
32421,6956,23,3.64902917943401
29367,4674,27,3.2175004476974247
4024,7618,26,3.385326590869238
31663,8699,25,2.572279558166393
34893,5248,24,4.953879344793052
13675,11452,31,4.061999805181871
7695,1575,22,3.751763976234713
12839,5821,29,3.459288373750817
8047,10610,21,3.848436397060069
35934,5980,24,3.45026499678951
33922,7002,22,3.399769818734183
3595,11206,29,3.6598663543050325
31528,9109,23,3.189957584177977
6931,604,28,2.950124749916964
31101,6588,16,3.891514745450734
26662,5945,50,4.606913590375752
15278,942,24,2.882070444314731
27149,5824,19,2.5818358515105464
1758,1098,31,3.1170293628850905
23828,5845,21,4.949301608634527
7887,880,19,4.571895184358349
23683,3469,23,3.9896651338214912
9,11419,16,4.8231222881078395
11687,2410,31,3.6131977920931115
14310,4609,27,4.958201506437935
27140,9694,27,3.24075511279821
1472,2205,21,3.100764373789848
9209,1592,32,4.095120502867528
27930,1313,26,3.445384919875901
24633,2121,18,4.065913854940645
21354,4611,30,3.2624887957567146
544,10349,23,4.044795642094978
21674,9492,35,3.189365651462591
4559,6299,24,2.627430172047225
8235,3226,13,4.780339754807958
3477,9124,23,4.7080130046836555
9166,6090,14,4.92699537318168
27685,5362,25,4.291317940553512
21086,2480,33,4.206802944338257
16905,5682,17,3.897507675187077
2839,10494,34,2.8148560408813066
9521,7787,26,2.9730882773731753
9672,11855,14,3.2236742216813408
2367,2239,28,4.725390906433486
17593,10819,23,2.9324238115076877
8306,3512,23,4.807182936219727
27902,9759,22,3.806964332628543
9509,3714,28,4.2889240886826805
16678,8688,47,2.7756112167014164
26611,11414,28,3.172583871939777
19889,6844,37,4.896296520453566
16628,8158,55,3.1653748673243287
4583,9567,25,3.2413043009778653
34232,10014,25,2.993993462102699
13661,931,29,2.822684163267074
18800,3992,95,3.0831441036349947
12358,8563,20,4.105817229876996
13829,10866,30,3.638419333758909
573,7929,23,3.8843895908447466
36263,8818,23,2.8059120719150608
23408,11128,17,4.50529111790725
1131,2002,23,4.46023675144962
23451,7025,17,2.5539747778566886
22922,567,29,3.458787736275762
19518,9975,23,2.6719265049278693
6155,897,19,4.480264448537396
20065,1693,24,4.343174207814261
14343,1062,16,4.75497023573289
5209,11432,53,3.0910098973827864
15770,518,23,3.640739707819497
28202,1066,26,2.961219692910994
5887,8134,19,3.428087336185299
17686,583,26,3.80560812891721
21094,2949,21,2.6333269745964722
32853,3492,40,4.287176026693463
24209,10379,19,3.858233400927688
2115,6952,41,4.572397543026684
34217,209,20,3.179451252977993
27276,11443,29,4.758302763173136
17094,11942,36,4.996735632576108
18833,4413,23,4.798246095944187
19927,11724,27,4.444731189582885
28376,5118,20,4.5309220071844525
6143,6777,28,3.9343606063614662
1558,5055,25,2.975384657281526
13953,4647,51,4.192601712869293
12689,8824,20,4.281882505149829
2094,8111,21,4.963462850669764
6057,9406,27,3.8532532906408044
2209,10333,24,3.178422537562641
13380,10007,31,4.209181304348767
21804,10400,26,4.948439549166137
7902,6293,14,2.943034770672735
7563,3340,15,3.3149947963390067
18793,3992,37,3.854702384431703
1047,335,23,2.925536587205012
8743,2060,27,2.555551598799846
31601,9496,16,3.3424578061031265
9428,11492,27,4.663427003752645
9910,4555,28,2.608670998309287
23634,10794,23,3.572322647542294
24746,6136,34,4.405501932315206
25780,2168,29,4.882956492277213
25612,11273,27,4.963688497511081
35204,1117,38,3.554923451521854
22156,11206,27,4.875960735947794
20371,1703,27,2.588547433202159
15688,9930,23,4.364792344996391
277,10325,25,4.106865086584032
12754,5609,18,3.123804643965381
5265,4154,21,3.7682962516991223
15868,10647,39,2.823884344401239
30772,6292,24,4.678992877378903
1244,2556,32,3.3947452138641196
7601,8395,20,4.065111176164291
5869,8353,21,2.8969407157181557
29057,9336,21,3.0154121115780175
8872,2709,23,4.9798909270078795
3658,11475,29,4.382715986103323
22544,868,27,4.904929674435177
7970,8746,32,3.23962791303011
33135,7851,18,2.911407191549551
22781,8754,23,3.7576711586970775
802,2966,27,3.7366707055683586
4189,6165,21,2.9373662843949697
7474,11422,15,4.333048923953525
21335,7638,27,3.404443836096835
31387,9807,19,2.9659130773262934
21355,2362,34,3.329958486358221
27677,9368,32,3.9091467490875376
26635,9426,29,4.316177330451108
32620,9946,23,3.7047272151437114
33343,7132,28,3.8139874745709337
7619,1154,20,2.847364839856871
29843,9793,23,4.78672731177058
21032,8795,31,4.821810494980111
12602,3295,35,4.208566476045009
32120,4162,15,2.5440785223350617
26235,9607,25,3.842685539758315
7075,660,28,4.073047430221534
31106,1735,16,4.9866355573952745
7172,6726,24,4.990167387986991
8470,6124,12,4.644028088313894
32867,7878,29,2.659577480065284
22125,9598,28,4.883190976946825
27936,6020,25,4.031653117879998
13080,9839,32,4.502216926197949
28697,10274,22,3.517982124214634
22417,11411,21,3.2991736780864747
803,7018,23,3.65811036370952
5131,5345,43,2.8671862824220673
18236,11365,28,3.3926653468832653
2073,8020,21,4.644043749420696
10569,5636,33,2.594876215652204
20147,10451,19,2.877195117061511
12456,2948,35,2.8127903991237138
20871,6971,28,3.50768885675057
25672,4863,31,4.992467252227154
7178,1931,29,2.9333948255284565
36302,7317,30,2.8637066239981506
6237,8300,26,4.787639324440386
8739,7730,19,4.705126292414914
11131,10925,20,2.580600924991386
22540,6801,31,4.3792649004482875
444,2101,27,4.138664253691074
738,1251,29,4.419352024631772
33370,2149,25,3.7362561369898053
9337,7213,25,4.978448046120739
25200,6060,25,2.609617546777408
2888,10426,23,3.085928966009514
2646,10057,21,3.4913649674340377
15539,4909,32,3.624444853914258
30503,207,27,4.8034185067487964
29788,8409,14,3.900010910193147
19077,6098,26,2.612777488800985
2759,10470,25,3.5196574085641545
8810,7090,26,3.541226030922675
24433,6154,21,4.913727346094462
20657,5900,28,3.9979927275527705
16857,2069,26,4.089127677897347
8402,2683,20,4.283132578128177
10970,7877,27,4.425098289205308
36230,11483,20,4.087627675506223
17260,7634,27,3.0929858778348387
19088,7926,23,4.68511478585291
26115,6618,30,4.330299501026575
9237,2665,25,4.3546762127423895
33700,2215,22,4.991391848086873
28487,1187,18,4.50631633715829
9592,10234,22,4.572878507887883
15803,11853,19,4.878513789275396
9211,11078,23,2.8778349996222348
10840,9593,18,3.7443184411951695
3925,11327,16,3.951417558976969
32086,2510,28,3.323189323056144
12080,2325,19,4.598508359736264
14195,6167,16,4.406049054114309
29656,9953,23,4.30220768627031
2714,4669,30,4.992873599395417
4213,9453,27,3.1484534335209764
24731,2797,26,4.338643129188553
24189,7917,25,3.8785111872647517
9827,11344,27,3.28247295623469
31487,5021,22,2.9014671768078144
26935,8071,32,4.739709592668868
34563,8622,27,3.9886387067696134
3294,919,24,4.562334594101987
33025,11281,20,3.863362460003862
1274,3626,18,3.049942701635049
16078,10380,20,3.343872032750813
26987,6505,37,3.4538471061838663
20898,8056,30,4.932337031259255
4084,11237,18,2.5140831959534564
15508,11124,18,4.964165057561267
23172,8598,19,4.951154087774577
33469,3294,23,4.990376976325342
24039,1347,15,3.6914704472990865
3837,2896,15,4.909522424052499
11178,2233,23,3.488997954624568
29345,5790,17,2.565736101670967
20670,3087,42,3.060867965929411
34991,5251,22,4.8632406123434615
15704,9441,24,2.5344117333385
5666,2522,17,3.8649853385574375
16240,10380,23,2.689003972236698
34177,8316,32,3.215991446068946
14502,2410,44,2.7202321267797167
11378,9181,19,4.648821552782641
10965,6882,21,3.9776767741192645
31153,4508,20,4.755266164295782
9248,7885,25,4.220882998850571
3657,2530,30,4.9275728281127495
26888,7226,29,3.7746941369010165
21919,10866,19,4.096776454407186
29684,2135,22,3.9407720497226415
8274,6163,23,3.710651073616532
20530,5231,33,4.6148984135575315
7140,7428,27,4.1113128391759
21205,7258,25,4.503280662138682
18661,10223,18,4.465909841506033
36388,7562,30,2.9776129016382384
30984,5391,22,4.125408831294109
30653,3656,19,2.999120047953335
21852,10795,21,3.958301195609427
20771,5755,22,4.193586711115751
26286,7787,32,4.993087678968967
30093,8358,32,2.5763549453743457
35141,184,27,2.7281059852843024
19263,4035,25,2.6925667409280787
7851,10614,24,3.49590321566685
11731,9810,29,4.553970903714534
3569,10791,26,4.610140831967839
27803,4537,26,4.342448989302879
20627,1833,20,4.742195604574869
23192,2611,14,3.3071498604236313
7373,9540,31,2.7203866106307477
14889,9649,27,2.6453825699746254
1189,959,23,4.630331799048466
33260,6289,24,4.326090735884228
244,7812,28,4.246538265027802
8039,1993,24,3.3491908463641717
32452,1541,32,3.4497629715455655
5534,9922,23,4.895283822248298
6456,651,39,2.6595118602448373
23376,3478,23,4.434329342344482
17119,2831,20,3.274083309270983
8070,7335,27,2.5976365460313904
991,11353,39,4.35642527685614
20195,11110,18,3.3272797141959365
5826,11858,18,4.305368796856992
21778,7722,18,4.2691359577953
31357,7224,26,3.8369671885827876
4220,4095,18,4.443432823026372
1563,5584,20,3.9525958104281087
36188,1613,18,3.2165921321206516
8646,2045,18,4.335288252661048
30541,8317,21,3.972849539694309
22164,4597,38,2.5318182042248014
20602,7400,27,4.754110444425773
11549,3396,29,3.8641090458107836
5483,5716,11,4.671568163698829
35430,11263,28,4.7068420974556116
14873,1518,35,3.6124166418377213
1721,1977,17,3.7691499911280775
3339,5793,22,3.539385969189005
8038,9198,24,3.623591938270114
32281,10903,24,4.73786789742932
15656,9838,25,4.470360034919778
5989,2512,24,2.816314190788945
11428,2362,19,4.0257694538502395
21895,6581,25,4.989766600965856
13371,9187,25,3.9888767530812146
26876,3347,17,4.464679063982764
34156,681,24,4.4226536834529275
28161,11853,18,3.3757938146808213
6806,2198,24,3.429623256759897
27187,6966,28,4.310191054476008
24194,4604,21,3.7499588290120878
26728,2526,31,3.92642677282597
25345,5371,25,4.282264475912094
2247,870,24,4.443937567597626
16831,6726,35,3.1787914443326786
6453,3847,27,2.8669843985924075
24680,3332,27,3.229486616809313
2562,1406,34,3.7688458127301887
34524,10978,24,3.355353293242598
31010,3718,21,3.9209068971189844
24875,8534,21,2.633664310314071
8251,10203,25,3.774376029034418
27774,3119,25,3.41996226734427
4150,9774,26,3.836666887232206
4344,7000,23,3.556333387212442
33314,11563,14,3.210564626593856
32910,7878,28,4.760269763644089
18616,3379,18,2.961912471053392
27055,5636,30,4.2034139389514
2934,11882,25,4.811611781456035
5762,5773,28,3.846674899213583
23491,3895,25,4.691021221448706
13167,5676,25,2.812128696083211
16176,4156,22,3.7344719256410204
260,9551,24,3.6425632012023486
14189,7664,18,2.5202970175924873
11485,997,25,3.6081433533983365
12430,11351,16,3.4225743909564947
32868,261,29,4.174496819436539
1644,2524,28,4.845824446441297
27165,11063,27,2.714477720655091
7969,11007,26,3.3186909667865576
4340,5348,35,3.6101618434856295
22228,393,32,3.6379634450859584
13684,4538,33,4.437024302105634
26520,583,23,3.608489164583602
27776,5300,22,2.5679032536341335
34202,518,19,4.275260236482078
24474,4290,18,4.712074237864179
938,8367,23,3.784761781374182
23110,9260,19,3.952771304246263
10578,6945,26,2.907341097422615
8982,6356,31,3.0516148616973924
36209,7565,17,3.0879255978115294
27408,2909,22,3.576854937203238
25734,8585,22,4.820363052239106
28299,1683,21,3.804461916787215
12864,9839,29,2.9802441130033817
13674,11051,19,3.1652193396723742
11867,640,34,3.4600375743179606
21677,10835,36,4.058147439231998
34301,2234,23,3.6000828825100135
10093,11329,20,3.4811121104423126
21516,9703,25,3.911821500997487
20456,2307,34,3.104587487386164
21357,1703,28,2.6972581814614554
36277,7247,26,2.5610357870555553
10340,4687,30,3.1281479086678177
10377,10928,16,2.728980085361172
1385,11940,21,3.340851596301917
3229,7974,24,4.432333850899389
34877,3486,23,4.290735826217096
21491,6735,24,4.027319056970072
9049,966,31,4.6312506096986965
25863,9301,32,3.205169061360692
459,2613,24,4.712634382574914
29960,3339,23,3.498097924172948
13478,2626,30,3.5022332956665663
34384,4179,35,3.513379034063804
18954,6362,22,2.7452359156024535
12901,9839,29,4.938726245827639
28724,2640,20,2.846266944562898
33826,11047,23,3.352214311172961
5114,7377,28,3.298250800816893
186,5014,27,2.686698582041774
16382,11397,22,2.880650325279692
28563,6150,21,2.6121458404634645
13394,165,40,3.2310112339012838
22094,10680,22,4.666642310072266
4971,10118,24,3.348605514343461
28726,7429,19,2.809229580168448
14652,3396,15,4.114234670959795
27250,5556,26,4.991502280137276
25898,11360,25,3.080809473829819
5507,11524,19,3.1989275134264235
35270,7729,33,4.929617635701971
11468,10819,28,2.946940718876218
9684,6195,15,3.77803516864791
12017,8353,24,3.0991303325402373
19609,1748,36,4.83087974475311
20106,1083,39,4.953802536440735
20292,624,24,4.536744615300039
25311,6682,26,3.2869595395320266
34691,8393,19,3.508718688201262
11443,4776,23,3.105764209166053
26030,1455,31,4.726894917522479
28240,3450,28,4.786395694220396
20301,2053,31,3.547176655615118
10745,7898,22,4.141332674757505
31965,8434,19,2.9138829494367346
29742,2843,26,3.5873397509085225
17883,6243,16,4.078747766683744
8044,11007,40,3.463507796295049
27263,4972,16,3.39399881421615
15940,2962,28,2.5024974806673566
11257,10414,14,4.510733659442785
36368,5919,15,4.723344030053621
35265,2646,16,4.92365882386458
14831,4984,15,4.298178462673039
30365,1339,23,3.8719807809247113
21755,11424,21,3.1732112995217734
12230,1099,28,4.9982486899087455
15141,2221,32,3.974382136330264
30527,3743,29,4.202885180826115
21520,8976,24,4.206015404888294
13719,11452,25,4.6131294893929535
31844,6310,22,2.524181347117298
15667,4611,25,3.0506173510784294
26766,7364,22,4.163835000425035
13433,6899,39,4.737864342061419
3016,11592,29,4.213346954803391
2371,9148,24,3.5337282287342004
2002,7856,22,3.403888739675654
1099,4443,19,4.344870020708301
31740,6086,26,4.3530942428429835
23925,3119,30,4.017644981264226
9665,88,55,3.2286675602433426
32055,7621,31,4.812887045976359
32846,3669,26,3.8796998552965976
9704,1482,23,4.476230890620826
14981,1062,24,3.035770655404579
11597,8890,25,3.3601019715368197
3155,11588,30,4.686448790968356
18403,1748,28,2.625267574849921
32926,2846,30,3.7807882781416553
26569,8031,26,3.7042636996100224
24887,9749,31,4.378075472270205
7364,9541,15,3.204734426498331
1832,7367,24,3.047667054648999
22435,4611,20,4.815332096933084
12583,8899,28,3.9292741298961618
35608,5985,35,2.7617239207091364
917,9784,21,2.982590405535803
10983,7135,36,4.997065148785621
4322,4968,36,2.989022490630481
16136,2906,27,4.0261887783841965
23551,5581,25,3.5503201974890453
9370,7213,25,4.713997737124588
29620,1505,31,4.387921480738319
4844,5000,24,3.9923784906545396
21362,2860,24,2.5268474544949564
26516,2877,34,4.699488018733649
30591,6135,25,3.611668677096791
32143,5067,23,4.828944132546441
24025,1970,23,3.738847532135503
13533,7906,21,4.235561222956814
23358,322,23,2.6732316236666054
34575,4116,28,4.362879133816964
7692,7116,21,3.344990078279807
20291,10934,30,3.378397535829452
34610,9418,30,2.796639611773475
1176,683,23,2.867142871600506
22324,6732,32,2.9643976405155255
26025,11714,31,3.320515421428556
